date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-06-03,1,2026060305015650,AHL,42,34,90,498.00,"44,820.00"
2026-06-03,2,2026060305015630,AHL,42,49,10,498.00,"4,980.00"
2026-06-03,3,2026060305015629,AHL,42,45,10,498.00,"4,980.00"
2026-06-03,4,2026060305015520,BBC,53,49,15,"4,525.00","67,875.00"
2026-06-03,5,2026060305015469,BBC,41,42,10,"4,521.00","45,210.00"
2026-06-03,6,2026060305015386,BBC,74,69,10,"4,549.00","45,490.00"
2026-06-03,7,2026060305015643,BBC,32,43,20,"4,570.00","91,400.00"
2026-06-03,8,2026060305015536,BBC,32,34,10,"4,570.00","45,700.00"
2026-06-03,9,2026060305015524,BBC,32,44,50,"4,570.00","228,500.00"
2026-06-03,10,2026060305015753,BEDC,17,7,114,368.00,"41,952.00"
2026-06-03,11,2026060305015752,BEDC,58,7,50,368.00,"18,400.00"
2026-06-03,12,2026060305015751,BEDC,4,7,33,368.50,"12,160.50"
2026-06-03,13,2026060305015562,BEDC,4,65,67,368.50,"24,689.50"
2026-06-03,14,2026060305015519,BEDC,58,65,305,368.50,"112,392.50"
2026-06-03,15,2026060305015693,BEDC,18,33,10,369.00,"3,690.00"
2026-06-03,16,2026060305015857,BGWT,47,49,10,679.00,"6,790.00"
2026-06-03,17,2026060305015554,BGWT,47,64,10,676.00,"6,760.00"
2026-06-03,18,2026060305015877,BHDC,22,56,10,469.00,"4,690.00"
2026-06-03,19,2026060305015818,BHDC,26,56,10,469.00,"4,690.00"
2026-06-03,20,2026060305015710,BHDC,22,56,12,469.00,"5,628.00"
2026-06-03,21,2026060305015709,BHDC,22,80,208,463.10,"96,324.80"
2026-06-03,22,2026060305015662,BHDC,62,80,10,463.10,"4,631.00"
2026-06-03,23,2026060305015553,BHDC,22,45,44,463.00,"20,372.00"
2026-06-03,24,2026060305015379,BHDC,1,80,100,460.00,"46,000.00"
2026-06-03,25,2026060305015724,BHL,49,41,70,222.20,"15,554.00"
2026-06-03,26,2026060305015713,BHL,49,38,350,222.20,"77,770.00"
2026-06-03,27,2026060305015678,BHL,42,47,500,222.10,"111,050.00"
2026-06-03,28,2026060305015581,BHL,42,74,"1,016",222.10,"225,653.60"
2026-06-03,29,2026060305015570,BHL,42,57,400,222.10,"88,840.00"
2026-06-03,30,2026060305015494,BHL,42,57,65,222.10,"14,436.50"
2026-06-03,31,2026060305015493,BHL,56,57,295,222.10,"65,519.50"
2026-06-03,32,2026060305015468,BHL,44,74,25,222.50,"5,562.50"
